Date,Stock,Volatility
2025-07-17,INFY.NS,1.446673140824862
2025-07-18,INFY.NS,1.4827258515045547
2025-07-21,INFY.NS,1.432478551881717
2025-07-22,INFY.NS,1.3921210527568817
2025-07-23,INFY.NS,1.3860849480136646
2025-07-24,INFY.NS,1.354548550401865
2025-07-25,INFY.NS,1.4002936537793513
2025-07-28,INFY.NS,1.5530911535084706
2025-07-29,INFY.NS,1.4898683714933363
2025-07-30,INFY.NS,1.439360950260019
2025-07-31,INFY.NS,1.3995989154016504
2025-08-01,INFY.NS,1.3818305302824596
2025-08-04,INFY.NS,1.5766173823385823
2025-08-05,INFY.NS,1.5235900265276812
2025-08-06,INFY.NS,1.5284384275732479
2025-08-07,INFY.NS,1.5557476219941415
2025-08-08,INFY.NS,1.492069685154749
2025-08-11,INFY.NS,1.4728588181314373
2025-08-12,INFY.NS,1.427006904409028
2025-08-13,INFY.NS,1.3906742584173746
2025-08-14,INFY.NS,1.3577237742086685
2025-08-18,INFY.NS,1.3995859420413417
2025-08-19,INFY.NS,1.390586717092805
2025-08-20,INFY.NS,1.3590703778718767
2025-08-21,INFY.NS,1.774965444177568
2025-08-22,INFY.NS,1.6741323433081667
2025-08-25,INFY.NS,1.6023607288022843
2025-08-26,INFY.NS,1.7741906355715547
2025-08-28,INFY.NS,1.6747817377403675
2025-08-29,INFY.NS,1.7020329089991726
2025-09-01,INFY.NS,1.734723990877422
2025-09-02,INFY.NS,1.7471683088808003
2025-09-03,INFY.NS,1.6511364614676838
2025-09-04,INFY.NS,1.625151533993664
2025-09-05,INFY.NS,1.5882795600454018
2025-09-08,INFY.NS,1.5709424434636328
2025-09-09,INFY.NS,1.5276219218832103
2025-09-10,INFY.NS,2.1016211866529413
2025-09-11,INFY.NS,2.027823202781733
2025-09-12,INFY.NS,1.945718021308282
2025-09-15,INFY.NS,1.8429511619493693
2025-09-16,INFY.NS,1.768450163271893
2025-09-17,INFY.NS,1.6691344928868759
2025-09-18,INFY.NS,1.5992126283613233
2025-09-19,INFY.NS,1.5668415517773202
2025-09-22,INFY.NS,1.5013631562116436
2025-09-23,INFY.NS,1.665399240730957
2025-09-24,INFY.NS,1.5837709237455664
2025-09-25,INFY.NS,1.5170428104183835
2025-09-26,INFY.NS,1.476324780008428
2025-09-29,INFY.NS,1.6144440033516676
2025-09-30,INFY.NS,1.5494822331619418
2025-10-01,INFY.NS,1.48695751042324
2025-10-03,INFY.NS,1.437137761944355
2025-10-06,INFY.NS,1.394934385501884
2025-10-07,INFY.NS,1.4881950557862444
2025-10-08,INFY.NS,1.4858027520310249
2025-10-09,INFY.NS,1.6170755569214306
2025-10-10,INFY.NS,1.566849106334782
2025-10-13,INFY.NS,1.504204523265865
2025-10-14,INFY.NS,1.519286647809387
2025-10-15,INFY.NS,1.4645106601883935
2025-10-16,INFY.NS,1.4562726847276122
2025-10-17,INFY.NS,1.412642059638892
2025-10-20,INFY.NS,1.5200322142640297
2025-10-21,INFY.NS,1.5168390497984825
2025-10-23,INFY.NS,1.4769307850347846
2025-10-24,INFY.NS,1.8299780719051435
2025-10-27,INFY.NS,1.7220356663469156
2025-10-28,INFY.NS,1.6300440242811725
2025-10-29,INFY.NS,1.5568952488249674
2025-10-30,INFY.NS,1.50499718158703
2025-10-31,INFY.NS,1.4926379120021713
2025-11-03,INFY.NS,1.462162302655483
2025-11-04,INFY.NS,1.4161439870140888
2025-11-06,INFY.NS,1.4290568918602229
2025-11-07,INFY.NS,1.3890125958480817
2025-11-10,INFY.NS,1.3695187496088905
2025-11-11,INFY.NS,1.5312977238244494
2025-11-12,INFY.NS,1.506554257625371
2025-11-13,INFY.NS,1.5081941993185024
2025-11-14,INFY.NS,1.4683604908733068
2025-11-17,INFY.NS,1.6249772096386266
2025-11-18,INFY.NS,1.55123799476857
2025-11-19,INFY.NS,1.5538568617962136
2025-11-20,INFY.NS,1.855681550662155
2025-11-21,INFY.NS,1.745188987233107
2025-11-24,INFY.NS,1.656106717646249
2025-11-25,INFY.NS,1.5755390216171488
2025-11-26,INFY.NS,1.5507956357298318
2025-11-27,INFY.NS,1.578437262744549
2025-11-28,INFY.NS,1.518039904629295
2025-12-01,INFY.NS,1.4677363839007975
2025-12-02,INFY.NS,1.4210816353200217
2025-12-03,INFY.NS,1.3839755342730173
2025-12-04,INFY.NS,1.3911751238671324
2025-12-05,INFY.NS,1.4015019417666847
2025-12-08,INFY.NS,1.4071543191210583
2025-12-09,INFY.NS,1.375782376530875
2025-12-10,INFY.NS,1.3666295523491803
2025-12-11,INFY.NS,1.368569786975485
2025-12-12,INFY.NS,1.3601394332296197
2025-12-15,INFY.NS,1.3326607781186104
2025-12-16,INFY.NS,1.3186772157596565
2025-12-17,INFY.NS,1.3294089121121504
2025-12-18,INFY.NS,1.3172502545415972
2025-12-19,INFY.NS,1.3755325378038743
2025-12-22,INFY.NS,1.3606511414937834
2025-12-23,INFY.NS,1.6255653953813236
2025-12-24,INFY.NS,1.6009960201887399
2025-12-26,INFY.NS,1.5330806539617834
2025-12-29,INFY.NS,1.4811289221780783
2025-12-30,INFY.NS,1.4487805904198683
2016-01-04,ONGC.NS,2.4358804245388397
2016-01-05,ONGC.NS,2.3866716406454267
2016-01-06,ONGC.NS,2.2936577557178297
2016-01-07,ONGC.NS,2.2562331011343715
2016-01-08,ONGC.NS,2.687129785954163
2016-01-11,ONGC.NS,2.5616980417280333
2016-01-12,ONGC.NS,2.5159419951281405
2016-01-13,ONGC.NS,2.457603407984887
2016-01-14,ONGC.NS,2.3161119185077976
2016-01-15,ONGC.NS,2.1751289498780473
2016-01-18,ONGC.NS,2.144840933402315
2016-01-19,ONGC.NS,2.1905011799892575
2016-01-20,ONGC.NS,2.1254750460450995
2016-01-21,ONGC.NS,2.154984895421167
2016-01-22,ONGC.NS,2.2735889238112503
2016-01-25,ONGC.NS,2.57484599380813
2016-01-27,ONGC.NS,2.460871123675275
2016-01-28,ONGC.NS,2.32115937093808
2016-01-29,ONGC.NS,2.1867821385159036
2016-02-01,ONGC.NS,2.262304514956082
2016-02-02,ONGC.NS,2.1387644857167114
2016-02-03,ONGC.NS,2.430581211643089
2016-02-04,ONGC.NS,2.36115755023862
2016-02-05,ONGC.NS,2.4620440461622413
2016-02-08,ONGC.NS,2.3092913654443317
2016-02-09,ONGC.NS,2.381356886896849
2016-02-10,ONGC.NS,2.315370607467761
2016-02-11,ONGC.NS,2.3142992443748023
2016-02-12,ONGC.NS,2.7799575477918506
2016-02-15,ONGC.NS,3.130437994083556
2016-02-16,ONGC.NS,3.165822466418884
2016-02-17,ONGC.NS,2.9583658157456605
2016-02-18,ONGC.NS,2.764672358552302
2016-02-19,ONGC.NS,2.9679012430876566
2016-02-22,ONGC.NS,2.7878551829143525
2016-02-23,ONGC.NS,2.6509602093439133
2016-02-24,ONGC.NS,2.48199888328383
2016-02-25,ONGC.NS,2.492809942086198
2016-02-26,ONGC.NS,2.5725902573841832
2016-02-29,ONGC.NS,2.4114963818956716
2016-03-01,ONGC.NS,4.228429682982109
2016-03-02,ONGC.NS,3.9706425063643516
2016-03-03,ONGC.NS,3.741620106102728
2016-03-04,ONGC.NS,3.503710518387097
2016-03-08,ONGC.NS,3.314630474234177
2016-03-09,ONGC.NS,3.096155145505584
2016-03-10,ONGC.NS,2.9391656459514737
2016-03-11,ONGC.NS,2.747037796187875
2016-03-14,ONGC.NS,2.574990847625389
2016-03-15,ONGC.NS,2.4585309126496115
2016-03-16,ONGC.NS,2.3136103686852505
2016-03-17,ONGC.NS,2.1738159876199914
2016-03-18,ONGC.NS,2.236796396299277
2016-03-21,ONGC.NS,2.1272650901113592
2016-03-22,ONGC.NS,2.0204897721825277
2016-03-23,ONGC.NS,1.9096162907540943
2016-03-28,ONGC.NS,1.8272434464613396
2016-03-29,ONGC.NS,1.7355415474914104
2016-03-30,ONGC.NS,1.6777151183496042
2016-03-31,ONGC.NS,1.8122329128111105
2016-04-01,ONGC.NS,1.836930336586937
2016-04-04,ONGC.NS,1.9621454904735167
2016-04-05,ONGC.NS,1.8758571931897892
2016-04-06,ONGC.NS,1.8078255179194658
2016-04-07,ONGC.NS,1.7110043732571063
2016-04-08,ONGC.NS,1.6374638160229271
2016-04-11,ONGC.NS,1.588898755576153
2016-04-12,ONGC.NS,1.5234434819251894
2016-04-13,ONGC.NS,1.5602855700341998
2016-04-18,ONGC.NS,1.5106132035577235
2016-04-20,ONGC.NS,1.7523983914499888
2016-04-21,ONGC.NS,1.6920491546497858
2016-04-22,ONGC.NS,1.668597423602699
2016-04-25,ONGC.NS,1.6483367029201148
2016-04-26,ONGC.NS,1.70089154176319
2016-04-27,ONGC.NS,1.6357415230321428
2016-04-28,ONGC.NS,1.9366306546574907
2016-04-29,ONGC.NS,2.006685418055071
2016-05-02,ONGC.NS,1.8916041985516305
2016-05-03,ONGC.NS,1.786815068507509
2016-05-04,ONGC.NS,1.7489846752780418
2016-05-05,ONGC.NS,1.8415068352456758
2016-05-06,ONGC.NS,1.7429164952554825
2016-05-09,ONGC.NS,1.6975680495411412
2016-05-10,ONGC.NS,1.6766440288173932
2016-05-11,ONGC.NS,1.723216782160731
2016-05-12,ONGC.NS,1.7075386117254379
2016-05-13,ONGC.NS,1.6238414239524566
2016-05-16,ONGC.NS,1.617528590052559
2016-05-17,ONGC.NS,1.5581756009369225
2016-05-18,ONGC.NS,1.9409755497847223
2016-05-19,ONGC.NS,1.9281920819453446
2016-05-20,ONGC.NS,1.962622939937807
2016-05-23,ONGC.NS,1.9044873107802538
2016-05-24,ONGC.NS,1.9934398877622785
2016-05-25,ONGC.NS,1.904157253849542
2016-05-26,ONGC.NS,1.8746397036090239
2016-05-27,ONGC.NS,1.9939338219171214
2016-05-30,ONGC.NS,1.9572508067802583
2016-05-31,ONGC.NS,1.8465680906580468
2016-06-01,ONGC.NS,1.8141603243872046
2016-06-02,ONGC.NS,1.717699590644005
2016-06-03,ONGC.NS,1.655450702125398
2016-06-06,ONGC.NS,1.586135070243097
2016-06-07,ONGC.NS,1.5264241993033367
2016-06-08,ONGC.NS,1.4854369668048284
2016-06-09,ONGC.NS,1.473554528369827
2016-06-10,ONGC.NS,1.5858446324691695
2016-06-13,ONGC.NS,1.572035467193812
2016-06-14,ONGC.NS,1.7168246998763355
2016-06-15,ONGC.NS,1.6328549634637863
2016-06-16,ONGC.NS,1.5542676451739095
2016-06-17,ONGC.NS,1.5285447358548012
2016-06-20,ONGC.NS,1.472593898641332
2016-06-21,ONGC.NS,1.4780849061963142
2016-06-22,ONGC.NS,1.5126293594665352
2016-06-23,ONGC.NS,1.4447532065978173
2016-06-24,ONGC.NS,1.3822353380113253
2016-06-27,ONGC.NS,2.0000134039477815
2016-06-28,ONGC.NS,1.8867232395801639
2016-06-29,ONGC.NS,1.7878327714144688
2016-06-30,ONGC.NS,1.7647863918966893
2016-07-01,ONGC.NS,1.6824937005900378
2016-07-04,ONGC.NS,2.081954611589136
2016-07-05,ONGC.NS,2.2137549467085798
2016-07-07,ONGC.NS,2.0958085694732143
2016-07-08,ONGC.NS,2.0863887869636883
2016-07-11,ONGC.NS,2.0426562039267364
2016-07-12,ONGC.NS,1.9355811222974244
2016-07-13,ONGC.NS,1.8679210028303073
2016-07-14,ONGC.NS,1.9782298032855403
2016-07-15,ONGC.NS,1.9561390231835063
2016-07-18,ONGC.NS,1.8482393011208624
2016-07-19,ONGC.NS,2.5137406508896674
2016-07-20,ONGC.NS,2.378030639316317
2016-07-21,ONGC.NS,2.2665974803359257
2016-07-22,ONGC.NS,2.144685559431124
2016-07-25,ONGC.NS,2.0192241938695186
2016-07-26,ONGC.NS,2.001743861133976
2016-07-27,ONGC.NS,1.9354263690989335
2016-07-28,ONGC.NS,1.840482041642608
2016-07-29,ONGC.NS,1.7750826173275733
2016-08-01,ONGC.NS,1.6993556559363143
2016-08-02,ONGC.NS,1.6328045604739303
2016-08-03,ONGC.NS,1.5818360606981234
2016-08-04,ONGC.NS,1.5640216114961707
2016-08-05,ONGC.NS,1.4940547820823182
2016-08-08,ONGC.NS,1.688803419580765
2016-08-09,ONGC.NS,1.602670549907196
2016-08-10,ONGC.NS,1.5729139014989673
2016-08-11,ONGC.NS,1.498201950642101
2016-08-12,ONGC.NS,1.4609338864515455
2016-08-16,ONGC.NS,1.4228675628170586
2016-08-17,ONGC.NS,1.3741645477360167
2016-08-18,ONGC.NS,1.3583177879110657
2016-08-19,ONGC.NS,1.3832318737480274
2016-08-22,ONGC.NS,1.32674881053881
2016-08-23,ONGC.NS,1.330910086930919
2016-08-24,ONGC.NS,1.2942474756602922
2016-08-25,ONGC.NS,1.2877229306218458
2016-08-26,ONGC.NS,1.3439557081717748
2016-08-29,ONGC.NS,1.2917766363000613
2016-08-30,ONGC.NS,1.2632955855789814
2016-08-31,ONGC.NS,1.352742979099575
2016-09-01,ONGC.NS,1.3504005902185183
2016-09-02,ONGC.NS,1.2972239348097776
2016-09-06,ONGC.NS,1.2760688808650293
2016-09-07,ONGC.NS,1.2336567152387352
2016-09-08,ONGC.NS,1.4780190419812798
2016-09-09,ONGC.NS,1.418218807361327
2016-09-12,ONGC.NS,1.7857240456979675
2016-09-14,ONGC.NS,1.7910785191924856
2016-09-15,ONGC.NS,1.7518902270038563
2016-09-16,ONGC.NS,1.6596403131901398
2016-09-19,ONGC.NS,1.5878802099415343
2016-09-20,ONGC.NS,1.5842700331589767
2016-09-21,ONGC.NS,1.5689807892118421
2016-09-22,ONGC.NS,1.5410174859670904
2016-09-23,ONGC.NS,1.5535046415312845
2016-09-26,ONGC.NS,1.482268644881731
2016-09-27,ONGC.NS,2.075122383407319
2016-09-28,ONGC.NS,1.982319571423296
2016-09-29,ONGC.NS,1.9396008187275453
2016-09-30,ONGC.NS,1.8490973375260018
2016-10-03,ONGC.NS,1.9407843160036318
2016-10-04,ONGC.NS,1.881162902236479
2016-10-05,ONGC.NS,2.468213038369159
2016-10-06,ONGC.NS,2.4936035803194256
2016-10-07,ONGC.NS,2.3527421339180186
2016-10-10,ONGC.NS,2.226799067993769
2016-10-13,ONGC.NS,2.095569223533884
2016-10-14,ONGC.NS,2.091945846324953
2016-10-17,ONGC.NS,2.0294121359632222
2016-10-18,ONGC.NS,1.916026841335061
2016-10-19,ONGC.NS,1.8333554910758645
2016-10-20,ONGC.NS,1.7452020439269273
2016-10-21,ONGC.NS,1.6790763976806395
2016-10-24,ONGC.NS,1.612492501836402
2016-10-25,ONGC.NS,2.142467878745613
2016-10-26,ONGC.NS,2.072517045473907
2016-10-27,ONGC.NS,1.954567572090259
2016-10-28,ONGC.NS,1.8442472445290872
2016-11-01,ONGC.NS,1.8194943061532418
2016-11-02,ONGC.NS,1.7344564891572527
2016-11-03,ONGC.NS,2.2121879948183047
2016-11-04,ONGC.NS,2.1991968154102524
2016-11-07,ONGC.NS,2.0768257166003203
2016-11-08,ONGC.NS,1.9869564192376405
2016-11-09,ONGC.NS,1.9126179393426597
2016-11-10,ONGC.NS,1.8116585853506608
2016-11-11,ONGC.NS,1.8614311328678332
2016-11-15,ONGC.NS,1.798875849571361
2016-11-16,ONGC.NS,1.715941500082323
2016-11-17,ONGC.NS,1.690151111207806
2016-11-18,ONGC.NS,1.6043950148877302
2016-11-21,ONGC.NS,1.536268036514607
2016-11-22,ONGC.NS,1.4656991261750345
2016-11-23,ONGC.NS,1.4117161799760065
2016-11-24,ONGC.NS,1.3658845295865683
2016-11-25,ONGC.NS,1.3660413897082644
2016-11-28,ONGC.NS,1.3115485585696673
2016-11-29,ONGC.NS,1.4740987047986165
2016-11-30,ONGC.NS,1.408882158414672
2016-12-01,ONGC.NS,1.4202408275057985
2016-12-02,ONGC.NS,1.400091729804211
2016-12-05,ONGC.NS,1.3515467647901622
2016-12-06,ONGC.NS,1.3698346202413796
2016-12-07,ONGC.NS,1.3569711568140757
2016-12-08,ONGC.NS,1.3262881954204917
2016-12-09,ONGC.NS,1.4391197510198905
2016-12-12,ONGC.NS,1.4189783038732584
2016-12-13,ONGC.NS,1.4372256336911138
2016-12-14,ONGC.NS,1.3750995992594734
2016-12-15,ONGC.NS,1.5425353558044306
2016-12-16,ONGC.NS,1.534419859679463
2016-12-19,ONGC.NS,1.6928936420824747
2016-12-20,ONGC.NS,1.6096312736670328
2016-12-21,ONGC.NS,1.5642019778835112
2016-12-22,ONGC.NS,1.5071621016924217
2016-12-23,ONGC.NS,1.866395819948082
2016-12-26,ONGC.NS,1.8090026296779231
2016-12-27,ONGC.NS,1.8744956634280359
2016-12-28,ONGC.NS,1.7804113264441117
2016-12-29,ONGC.NS,1.6904016749758102
2016-12-30,ONGC.NS,1.6237450545749
2017-01-02,ONGC.NS,1.546702615153562
2017-01-03,ONGC.NS,1.4815015619069627
2017-01-04,ONGC.NS,1.415338530944945
2017-01-05,ONGC.NS,1.413832087985096
2017-01-06,ONGC.NS,1.5989576997955601
2017-01-09,ONGC.NS,1.5983730795149758
2017-01-10,ONGC.NS,1.7129102998620267
2017-01-11,ONGC.NS,1.6255897836650888
2017-01-12,ONGC.NS,1.5524119912029575
2017-01-13,ONGC.NS,1.5134123596006215
2017-01-16,ONGC.NS,1.4729694501318695
2017-01-17,ONGC.NS,1.4997707439457155
2017-01-18,ONGC.NS,1.5642413788063039
2017-01-19,ONGC.NS,1.5903895603047526
2017-01-20,ONGC.NS,1.5896029744194458
2017-01-23,ONGC.NS,1.6358359284032522
2017-01-24,ONGC.NS,1.6167172863565167
2017-01-25,ONGC.NS,1.562864034481715
2017-01-27,ONGC.NS,1.588524368077946
2017-01-30,ONGC.NS,1.5135886643059389
2017-01-31,ONGC.NS,1.5153280243381566
2017-02-01,ONGC.NS,1.449507803877111
2017-02-02,ONGC.NS,1.4463396995473554
2017-02-03,ONGC.NS,1.3869703776683384
2017-02-06,ONGC.NS,1.329962966776814
2017-02-07,ONGC.NS,1.3251757345344013
2017-02-08,ONGC.NS,1.4166380023588037
2017-02-09,ONGC.NS,1.3692244488697372
2017-02-10,ONGC.NS,1.3432111190695064
2017-02-13,ONGC.NS,1.2965976162998765
2017-02-14,ONGC.NS,1.2761469541592376
2017-02-15,ONGC.NS,1.3735631979749152
2017-02-16,ONGC.NS,1.3257693221974802
2017-02-17,ONGC.NS,1.2854065791829652
2017-02-20,ONGC.NS,1.239773342716091
2017-02-21,ONGC.NS,1.2075972963156805
2017-02-22,ONGC.NS,1.1802649700586911
2017-02-23,ONGC.NS,1.1524332528989636
2017-02-27,ONGC.NS,1.1224546692907504
2017-02-28,ONGC.NS,1.1206040083252882
2017-03-01,ONGC.NS,1.113866058225768
2017-03-02,ONGC.NS,1.0876420974428223
2017-03-03,ONGC.NS,1.0855709616713587
2017-03-06,ONGC.NS,1.0631508604434818
2017-03-07,ONGC.NS,1.0494520693742235
2017-03-08,ONGC.NS,1.1253837511935958
2017-03-09,ONGC.NS,1.2597568941131394
2017-03-10,ONGC.NS,1.3576100212175972
2017-03-14,ONGC.NS,1.3483826238506094
2017-03-15,ONGC.NS,1.2960685153660678
2017-03-16,ONGC.NS,1.2691847050623375
2017-03-17,ONGC.NS,1.2389757471498808
2017-03-20,ONGC.NS,1.2439672103784505
2017-03-21,ONGC.NS,1.21065147247339
2017-03-22,ONGC.NS,1.3032516975533035
2017-03-23,ONGC.NS,1.2875752097782225
2017-03-24,ONGC.NS,1.2549188287721553
2017-03-27,ONGC.NS,1.2522174840680653
2017-03-28,ONGC.NS,1.3296687296404235
2017-03-29,ONGC.NS,1.3332640113046081
2017-03-30,ONGC.NS,1.281828316470274
2017-03-31,ONGC.NS,1.3635218384571575
2017-04-03,ONGC.NS,1.3234681327216269
2017-04-05,ONGC.NS,1.2805551280485141
2017-04-06,ONGC.NS,1.2368518416544754
2017-04-07,ONGC.NS,1.2177448181538355
2017-04-10,ONGC.NS,1.1998082161436614
2017-04-11,ONGC.NS,1.1628628267386365
2017-04-12,ONGC.NS,1.1571148753860236
2017-04-13,ONGC.NS,1.1469612399085376
2017-04-17,ONGC.NS,1.1737776948422651
2017-04-18,ONGC.NS,1.1865217011368785
2017-04-19,ONGC.NS,1.2245490210993877
2017-04-20,ONGC.NS,1.2054161461602806
2017-04-21,ONGC.NS,1.1781729100342613
2017-04-24,ONGC.NS,1.162949954346439
2017-04-25,ONGC.NS,1.1512227219964688
2017-04-26,ONGC.NS,1.119811615084826
2017-04-27,ONGC.NS,1.1269795848982966
2017-04-28,ONGC.NS,1.1170883595274186
2017-05-02,ONGC.NS,1.7965763365775214
2017-05-03,ONGC.NS,2.0110128474333577
2017-05-04,ONGC.NS,1.9113336080989878
2017-05-05,ONGC.NS,1.8505848334892028
2017-05-08,ONGC.NS,1.9886395177932812
2017-05-09,ONGC.NS,1.9159664533518335
2017-05-10,ONGC.NS,1.8089297170014433
2017-05-11,ONGC.NS,1.7434584020258852
2017-05-12,ONGC.NS,1.840904442025826
2017-05-15,ONGC.NS,1.7548941434998975
2017-05-16,ONGC.NS,1.6976092261211757
2017-05-17,ONGC.NS,1.63948923772325
2017-05-18,ONGC.NS,1.563300680517992
2017-05-19,ONGC.NS,1.6394887058992014
2017-05-22,ONGC.NS,1.567331717327756
2017-05-23,ONGC.NS,1.5971123105517608
2017-05-24,ONGC.NS,1.5994012949400433
2017-05-25,ONGC.NS,1.5344070057003842
2017-05-26,ONGC.NS,1.4647366392418462
2017-05-29,ONGC.NS,1.4330343174150828
2017-05-30,ONGC.NS,1.371368664217845
2017-05-31,ONGC.NS,1.4300629772575877
2017-06-01,ONGC.NS,1.4081146699133469
2017-06-02,ONGC.NS,1.4755481703565922
2017-06-05,ONGC.NS,1.4096222528212718
2017-06-06,ONGC.NS,1.3916434814376917
2017-06-07,ONGC.NS,1.5863329375557036
2017-06-08,ONGC.NS,1.513532702826671
2017-06-09,ONGC.NS,1.4773696567253445
2017-06-12,ONGC.NS,1.4397765679937882
2017-06-13,ONGC.NS,1.3860286559313713
2017-06-14,ONGC.NS,1.3338062503091657
2017-06-15,ONGC.NS,1.2842495483200476
2017-06-16,ONGC.NS,1.3319262400316094
2017-06-19,ONGC.NS,1.280679956543028
2017-06-20,ONGC.NS,1.25778160463297
2017-06-21,ONGC.NS,1.3655351186727607
2017-06-22,ONGC.NS,1.585183130511115
2017-06-23,ONGC.NS,1.7695112817512082
2017-06-27,ONGC.NS,1.7539161892043593
2017-06-28,ONGC.NS,1.7074168563329462
2017-06-29,ONGC.NS,1.670727933585214
2017-06-30,ONGC.NS,1.5873209713114966
2017-07-03,ONGC.NS,1.516194679435789
2017-07-04,ONGC.NS,1.49650597373697
2017-07-05,ONGC.NS,1.4376911379915867
2017-07-06,ONGC.NS,1.5072984962668228
2017-07-07,ONGC.NS,1.458946282744675
2017-07-10,ONGC.NS,1.4688064878090947
2017-07-11,ONGC.NS,1.5247592599356958
2017-07-12,ONGC.NS,1.5278896221211131
2017-07-13,ONGC.NS,1.5572018751427388
2017-07-14,ONGC.NS,1.7099650246347828
2017-07-17,ONGC.NS,1.6268189642551971
2017-07-18,ONGC.NS,1.5875788605732402
2017-07-19,ONGC.NS,1.5496718539554866
2017-07-20,ONGC.NS,1.500356092811773
2017-07-21,ONGC.NS,1.5501739994662012
2017-07-24,ONGC.NS,1.5120858150421124
2017-07-25,ONGC.NS,1.4628330270258958
2017-07-26,ONGC.NS,1.3981284530077849
2017-07-27,ONGC.NS,1.3469502594541172
2017-07-28,ONGC.NS,1.316790884958989
2017-07-31,ONGC.NS,1.3233397383689711
2017-08-01,ONGC.NS,1.5977144840593884
2017-08-02,ONGC.NS,1.5768056043251721
2017-08-03,ONGC.NS,1.5599183619593282
2017-08-04,ONGC.NS,1.4865669128271997
2017-08-07,ONGC.NS,1.4258925536985392
2017-08-08,ONGC.NS,1.3697681156036594
2017-08-09,ONGC.NS,1.3763143233857809
2017-08-10,ONGC.NS,1.3653350178321555
2017-08-11,ONGC.NS,1.379022339833014
2017-08-14,ONGC.NS,1.58199536936729
2017-08-16,ONGC.NS,1.5666727437440326
2017-08-17,ONGC.NS,1.501649309889061
2017-08-18,ONGC.NS,1.435711075596297
2017-08-21,ONGC.NS,1.3747612636684259
2017-08-22,ONGC.NS,1.552078690075197
2017-08-23,ONGC.NS,1.5593226047401763
2017-08-24,ONGC.NS,1.4857584671356814
2017-08-28,ONGC.NS,1.4202866502592566
2017-08-29,ONGC.NS,1.3805801849319705
2017-08-30,ONGC.NS,1.5137213536911363
2017-08-31,ONGC.NS,1.464078526101606
2017-09-01,ONGC.NS,1.437224709808512
2017-09-04,ONGC.NS,1.5210748049236549
2017-09-05,ONGC.NS,1.5018592685446885
2017-09-06,ONGC.NS,1.4475254264645085
2017-09-07,ONGC.NS,1.3893452201752627
2017-09-08,ONGC.NS,1.3321292652331014
2017-09-11,ONGC.NS,1.285300123183577
2017-09-12,ONGC.NS,1.26300428486111
2017-09-13,ONGC.NS,1.2309513678473998
2017-09-14,ONGC.NS,1.2225495678811618
2017-09-15,ONGC.NS,1.2415919911210471
2017-09-18,ONGC.NS,1.9967897865145485
2017-09-19,ONGC.NS,1.911799060951407
2017-09-20,ONGC.NS,1.8101206313102178
2017-09-21,ONGC.NS,1.7507925056694638
2017-09-22,ONGC.NS,1.6729459177132182
2017-09-25,ONGC.NS,1.6186785573367433
2017-09-26,ONGC.NS,1.5400664311852879
2017-09-27,ONGC.NS,2.0110682890285894
2017-09-28,ONGC.NS,1.9124891861609363
2017-09-29,ONGC.NS,1.824763367653871
2017-10-03,ONGC.NS,1.7308883431071733
2017-10-04,ONGC.NS,1.6420951422587358
2017-10-05,ONGC.NS,1.5854206181126087
2017-10-06,ONGC.NS,1.520937898149573
2017-10-09,ONGC.NS,1.5423735947577564
2017-10-10,ONGC.NS,1.6025284860370008
2017-10-11,ONGC.NS,1.5264158968157486
2017-10-12,ONGC.NS,1.477631375407099
2017-10-13,ONGC.NS,1.4150743537912633
2017-10-16,ONGC.NS,1.3553526330275691
2017-10-17,ONGC.NS,1.3866996358901282
2017-10-18,ONGC.NS,1.3421535145570402
2017-10-19,ONGC.NS,1.4423827049840625
2017-10-23,ONGC.NS,1.4633319176793032
2017-10-24,ONGC.NS,1.4009660916725775
2017-10-25,ONGC.NS,1.591898928942625
2017-10-26,ONGC.NS,1.5225739781504253
2017-10-27,ONGC.NS,1.4545383575279782
2017-10-30,ONGC.NS,1.8944527813010497
2017-10-31,ONGC.NS,1.851933742375277
2017-11-01,ONGC.NS,1.9344949402446328
2017-11-02,ONGC.NS,1.8259790797125421
2017-11-03,ONGC.NS,1.813915383755272
2017-11-06,ONGC.NS,2.1349395800423934
2017-11-07,ONGC.NS,2.405671538792828
2017-11-08,ONGC.NS,2.4516562499932504
2017-11-09,ONGC.NS,2.3108177678578197
2017-11-10,ONGC.NS,2.2363262309215624
2017-11-13,ONGC.NS,2.117842859527794
2017-11-14,ONGC.NS,2.3585793176804946
2017-11-15,ONGC.NS,2.253902992970892
2017-11-16,ONGC.NS,2.284692514574915
2017-11-17,ONGC.NS,2.166754053069164
2017-11-20,ONGC.NS,2.0614163886282006
2017-11-21,ONGC.NS,1.9944740427084087
2017-11-22,ONGC.NS,1.8873833157665683
2017-11-23,ONGC.NS,1.7840048411072684
2017-11-24,ONGC.NS,1.6900069139229068
2017-11-27,ONGC.NS,1.609938467731497
2017-11-28,ONGC.NS,1.634227809244406
2017-11-29,ONGC.NS,1.6434131968785184
2017-11-30,ONGC.NS,1.5763165913749189
2017-12-01,ONGC.NS,1.5414188866635752
2017-12-04,ONGC.NS,1.4829268331761247
2017-12-05,ONGC.NS,1.462336261065556
2017-12-06,ONGC.NS,1.5295414666995817
2017-12-07,ONGC.NS,1.5435794310405138
2017-12-08,ONGC.NS,1.488007268146068
2017-12-11,ONGC.NS,1.5478816805387756
2017-12-12,ONGC.NS,1.4994247639109881
