Date,Year,Stock,open,high,low,close,Return,Inflation_%,GDP_Growth_%,NIFTY_Return_%,NIFTY_Volatility_%,USD_INR,Company,SECTOR,PE_Ratio,Revenue_Growth_%,EBITDA_Margin_%,Debt_Equity_Ratio,ROCE_%
2019-10-22,2019,ONGC.NS,96.12235134,97.89742901,95.25155448,96.62473297,0.0052264677,3.729505735,7.001232062,56.17997639,13.95912686,93.15750122,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2019-10-23,2019,ONGC.NS,96.62472355,97.09361098,94.61519724,95.05059052,-0.01629129942,3.729505735,7.001232062,56.17997639,13.95912686,93.15750122,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2019-10-24,2019,ONGC.NS,95.05061195,95.25156667,93.14156765,94.24680328,-0.008456414916,3.729505735,7.001232062,56.17997639,13.95912686,93.15750122,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2019-10-25,2019,ONGC.NS,94.84965709,94.84965709,92.50520946,93.47647858,-0.008173483664,3.729505735,7.001232062,56.17997639,13.95912686,93.15750122,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2019-10-27,2019,ONGC.NS,94.01235028,94.34727135,93.10805928,93.6774292,0.002149745322,3.729505735,7.001232062,56.17997639,13.95912686,93.15750122,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2019-10-29,2019,ONGC.NS,94.14631444,96.35679554,92.57218133,95.21805573,0.01644608033,3.729505735,7.001232062,56.17997639,13.95912686,93.15750122,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2019-10-30,2019,ONGC.NS,96.45727773,96.45727773,93.6439425,94.14632416,-0.01125554979,3.729505735,7.001232062,56.17997639,13.95912686,93.15750122,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2019-10-31,2019,ONGC.NS,94.17982092,95.25156235,93.54346263,94.91664124,0.008182125904,3.729505735,7.001232062,56.17997639,13.95912686,93.15750122,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2019-11-01,2019,ONGC.NS,94.14632115,96.95965629,93.84489421,96.55774689,0.0172899676,3.729505735,7.001232062,56.17997639,13.95912686,93.15750122,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2019-11-04,2019,ONGC.NS,96.55773903,100.2418707,96.55773903,98.73472595,0.0225458768,3.729505735,7.001232062,56.17997639,13.95912686,93.15750122,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2019-11-05,2019,ONGC.NS,99.27061988,99.63903517,97.12712672,98.03141785,-0.007123209172,3.729505735,7.001232062,56.17997639,13.95912686,93.15750122,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2019-11-06,2019,ONGC.NS,98.03140959,99.13664513,96.3568041,96.89266968,-0.01161615525,3.729505735,7.001232062,56.17997639,13.95912686,93.15750122,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2019-11-07,2019,ONGC.NS,97.09360759,97.16059588,94.04582407,95.15106964,-0.01797452834,3.729505735,7.001232062,56.17997639,13.95912686,93.15750122,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2019-11-08,2019,ONGC.NS,95.08411094,96.12236853,92.17030312,92.63919067,-0.0263988516,3.729505735,7.001232062,56.17997639,13.95912686,93.15750122,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2019-11-11,2019,ONGC.NS,92.70615873,93.61044981,91.53393485,93.17505646,0.005784439391,3.729505735,7.001232062,56.17997639,13.95912686,93.15750122,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2019-11-13,2019,ONGC.NS,93.17506112,94.04584787,92.10330943,92.57219696,-0.006470181184,3.729505735,7.001232062,56.17997639,13.95912686,93.15750122,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2019-11-14,2019,ONGC.NS,92.57219794,93.27553436,90.86409814,91.23251343,-0.01447176989,3.729505735,7.001232062,56.17997639,13.95912686,93.15750122,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2019-11-15,2019,ONGC.NS,91.96933535,92.97409864,90.5291685,90.79711151,-0.004772442413,3.729505735,7.001232062,56.17997639,13.95912686,93.15750122,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2019-11-18,2019,ONGC.NS,90.730106,91.16550948,89.22296135,89.69184875,-0.01217288455,3.729505735,7.001232062,56.17997639,13.95912686,93.15750122,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2019-11-19,2019,ONGC.NS,90.4286858,90.4956741,88.95503519,89.2564621,-0.00485425001,3.729505735,7.001232062,56.17997639,13.95912686,93.15750122,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2019-11-20,2019,ONGC.NS,88.98852458,90.59614149,88.58661524,89.55788422,0.003377034134,3.729505735,7.001232062,56.17997639,13.95912686,93.15750122,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2019-11-21,2019,ONGC.NS,89.55789198,90.09376774,87.48138748,87.84979248,-0.01907248871,3.729505735,7.001232062,56.17997639,13.95912686,93.15750122,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2019-11-22,2019,ONGC.NS,87.74932433,90.19424416,87.61535794,89.6583786,0.02058725547,3.729505735,7.001232062,56.17997639,13.95912686,93.15750122,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2019-11-25,2019,ONGC.NS,89.65838412,90.12727162,87.41440862,87.71583557,-0.02166605129,3.729505735,7.001232062,56.17997639,13.95912686,93.15750122,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2019-11-26,2019,ONGC.NS,88.31869215,89.35693931,86.57709846,87.24694061,-0.005345613542,3.729505735,7.001232062,56.17997639,13.95912686,93.15750122,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2019-11-27,2019,ONGC.NS,87.34742345,89.12251151,86.77806368,88.85456848,0.01842618042,3.729505735,7.001232062,56.17997639,13.95912686,93.15750122,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2019-11-28,2019,ONGC.NS,88.68709441,89.457419,87.81630782,89.18947601,0.003769165024,3.729505735,7.001232062,56.17997639,13.95912686,93.15750122,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2019-11-29,2019,ONGC.NS,89.12250588,89.39043867,87.41440624,88.25170898,-0.01051432378,3.729505735,7.001232062,56.17997639,13.95912686,93.15750122,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2019-12-02,2019,ONGC.NS,87.78281793,88.05075071,85.43837035,85.80678558,-0.02770397796,3.729505735,7.001232062,56.17997639,13.95912686,93.15750122,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2019-12-03,2019,ONGC.NS,85.80679554,86.00774004,84.40012274,85.50536346,-0.003512800498,3.729505735,7.001232062,56.17997639,13.95912686,93.15750122,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2019-12-04,2019,ONGC.NS,85.00297222,87.51487524,84.96947807,87.11297607,0.01880130725,3.729505735,7.001232062,56.17997639,13.95912686,93.15750122,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2019-12-05,2019,ONGC.NS,86.61059437,87.34741462,86.04122444,86.34265137,-0.008842823902,3.729505735,7.001232062,56.17997639,13.95912686,93.15750122,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2019-12-06,2019,ONGC.NS,86.74455642,86.74455642,84.60106364,84.76852417,-0.01823116585,3.729505735,7.001232062,56.17997639,13.95912686,93.15750122,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2019-12-09,2019,ONGC.NS,85.00297086,85.60582983,84.13217401,84.60106659,-0.001975468869,3.729505735,7.001232062,56.17997639,13.95912686,93.15750122,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2019-12-10,2019,ONGC.NS,84.66804087,85.94074185,83.66327774,83.86422729,-0.008709574526,3.729505735,7.001232062,56.17997639,13.95912686,93.15750122,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2019-12-11,2019,ONGC.NS,84.46709833,86.07472059,83.73027295,85.7397995,0.02236438903,3.729505735,7.001232062,56.17997639,13.95912686,93.15750122,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2019-12-12,2019,ONGC.NS,85.80679348,85.94075988,83.96472224,84.33313751,-0.01640617304,3.729505735,7.001232062,56.17997639,13.95912686,93.15750122,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2019-12-13,2019,ONGC.NS,84.7015446,85.37138681,84.40011766,84.73503876,0.004765638478,3.729505735,7.001232062,56.17997639,13.95912686,93.15750122,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2019-12-16,2019,ONGC.NS,84.73503826,85.03646521,83.73027496,84.13217926,-0.007114642371,3.729505735,7.001232062,56.17997639,13.95912686,93.15750122,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2019-12-17,2019,ONGC.NS,83.83077415,84.40013914,83.26140915,83.93125153,-0.002388238794,3.729505735,7.001232062,56.17997639,13.95912686,93.15750122,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2019-12-18,2019,ONGC.NS,84.13217756,84.16567172,83.16090844,83.79725647,-0.001596485859,3.729505735,7.001232062,56.17997639,13.95912686,93.15750122,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2019-12-19,2019,ONGC.NS,83.79726103,84.96948492,83.19440201,84.19916534,0.004796205645,3.729505735,7.001232062,56.17997639,13.95912686,93.15750122,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2019-12-20,2019,ONGC.NS,84.40010666,84.9359824,83.6297872,83.83074188,-0.004375618932,3.729505735,7.001232062,56.17997639,13.95912686,93.15750122,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2019-12-23,2019,ONGC.NS,83.66328726,84.60106731,83.09392245,83.49582672,-0.00399513536,3.729505735,7.001232062,56.17997639,13.95912686,93.15750122,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2019-12-24,2019,ONGC.NS,83.66329814,84.80202792,83.52932663,84.4001236,0.01083044399,3.729505735,7.001232062,56.17997639,13.95912686,93.15750122,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2019-12-26,2019,ONGC.NS,84.40011513,86.77805693,83.39535186,85.7397995,0.015872914,3.729505735,7.001232062,56.17997639,13.95912686,93.15750122,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2019-12-27,2019,ONGC.NS,86.74456673,87.01249953,85.20392759,86.00773621,0.003124998053,3.729505735,7.001232062,56.17997639,13.95912686,93.15750122,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2019-12-30,2019,ONGC.NS,86.00774106,86.57711106,85.13694919,85.70631409,-0.003504593103,3.729505735,7.001232062,56.17997639,13.95912686,93.15750122,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2019-12-31,2019,ONGC.NS,85.20393643,86.57711515,85.20393643,86.27568817,0.006643315496,3.729505735,7.001232062,56.17997639,13.95912686,93.15750122,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-01-01,2020,ONGC.NS,86.24218054,86.34265278,84.96947938,85.37138367,-0.01048156814,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-01-02,2020,ONGC.NS,85.50535465,86.17519171,85.13693941,85.77329254,0.004707770417,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-01-03,2020,ONGC.NS,87.74932892,89.35694612,85.77329645,86.04122925,0.003123777794,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-01-06,2020,ONGC.NS,86.87851914,86.94550744,83.79724647,84.56756592,-0.01712740907,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-01-07,2020,ONGC.NS,84.13218865,85.53885641,83.99822224,84.23266602,-0.003960145934,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-01-08,2020,ONGC.NS,83.73027404,84.03170099,82.52455605,82.6920166,-0.01829040308,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-01-09,2020,ONGC.NS,83.69677689,83.79725424,82.25662032,82.85947418,0.002025075545,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-01-10,2020,ONGC.NS,83.3618688,83.86425051,82.8594871,83.16091919,0.003638027037,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-01-13,2020,ONGC.NS,83.22789911,84.19916833,83.22789911,84.03170776,0.01047112734,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-01-14,2020,ONGC.NS,84.0316962,84.1656677,82.92646073,83.76376343,-0.003188609908,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-01-15,2020,ONGC.NS,83.76376461,84.06519154,83.22788883,83.49582672,-0.003198718582,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-01-16,2020,ONGC.NS,83.73027633,83.86424273,83.09392827,83.39535522,-0.001203311597,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-01-17,2020,ONGC.NS,83.42885744,84.09869971,83.06044214,83.99822235,0.007229025224,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-01-20,2020,ONGC.NS,84.4001104,84.90249201,80.38105752,82.32360077,-0.01993639312,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-01-21,2020,ONGC.NS,82.42407633,83.39534537,81.98867792,82.22312164,-0.001220538522,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-01-22,2020,ONGC.NS,81.7207504,81.7207504,77.7016971,77.96963501,-0.05173102831,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-01-23,2020,ONGC.NS,78.53901721,79.67774719,77.96965222,78.90743256,0.0120277278,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-01-24,2020,ONGC.NS,79.04137414,80.24709206,78.57248668,79.27581787,0.004668575608,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-01-27,2020,ONGC.NS,79.27581919,79.37629654,78.23756691,78.53899384,-0.009294436253,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-01-28,2020,ONGC.NS,78.73995271,78.84042495,77.43375735,78.10359955,-0.005543670295,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-01-29,2020,ONGC.NS,78.60599107,79.14186694,78.00313199,78.8069458,0.009005298815,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-01-30,2020,ONGC.NS,78.73994927,78.73994927,77.03184969,77.43375397,-0.0174247564,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-01-31,2020,ONGC.NS,77.56772435,77.70169074,71.50565074,72.97930145,-0.05752597913,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-02-03,2020,ONGC.NS,69.89802495,70.29992921,68.02247006,69.29516602,-0.05048192246,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-02-04,2020,ONGC.NS,69.73055859,71.60611843,69.52960903,71.10373688,0.02609952419,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-02-05,2020,ONGC.NS,71.27119333,71.94103536,70.40039664,71.53913116,0.006123367157,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-02-06,2020,ONGC.NS,71.53914923,72.20899143,71.20422812,71.84057617,0.004213707972,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-02-07,2020,ONGC.NS,71.87406947,73.5151808,71.37168782,73.1802597,0.01864800652,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-02-10,2020,ONGC.NS,73.11328289,73.11328289,70.83581821,71.13724518,-0.02791756321,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-02-11,2020,ONGC.NS,71.77357485,72.10849587,71.20421015,71.53913116,0.005649445453,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-02-12,2020,ONGC.NS,71.67310739,72.20898314,71.33818633,71.47215271,-0.0009362492038,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-02-13,2020,ONGC.NS,71.67310394,72.47691241,69.83103818,70.56786346,-0.01265232977,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-02-14,2020,ONGC.NS,70.70183932,71.20422092,68.99373983,69.19469452,-0.01945884257,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-02-17,2020,ONGC.NS,67.98897138,68.92675132,66.1803998,66.95071411,-0.0324299489,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-02-18,2020,ONGC.NS,66.95072844,67.15168315,64.67326896,66.51533508,-0.00650297811,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-02-19,2020,ONGC.NS,67.18517273,68.45786878,66.18040946,68.12294769,0.02416905226,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-02-20,2020,ONGC.NS,68.32389599,69.73056342,68.12294131,68.85977173,0.0108160915,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-02-24,2020,ONGC.NS,68.65882777,68.65882777,65.10866194,65.67803192,-0.04620607544,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-02-25,2020,ONGC.NS,66.11342358,67.15168104,65.14215443,65.34310913,-0.005099464474,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-02-26,2020,ONGC.NS,65.24262189,65.97944718,63.96992087,64.17087555,-0.01793966643,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-02-27,2020,ONGC.NS,64.10389808,64.43881919,61.65897808,62.5297699,-0.02557399502,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-02-28,2020,ONGC.NS,60.48675583,62.0943731,59.95087999,61.59199142,-0.01499731207,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-03-02,2020,ONGC.NS,62.96518145,63.6350238,59.1135879,59.68295288,-0.03099491508,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-03-03,2020,ONGC.NS,60.88865851,62.96516836,60.05135574,62.5297699,0.04769899744,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-03-04,2020,ONGC.NS,63.09913287,63.56802547,60.75468518,62.16135788,-0.005891785919,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-03-05,2020,ONGC.NS,62.52976351,63.23309981,61.62547763,62.0273819,-0.002155293694,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-03-06,2020,ONGC.NS,59.95087088,61.29055515,58.71166396,59.28102875,-0.04427646413,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-03-09,2020,ONGC.NS,55.02753245,55.26197618,49.56831803,49.93673325,-0.1576270807,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-03-11,2020,ONGC.NS,51.4103843,51.84578271,47.59228614,48.02767944,-0.03822944911,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-03-12,2020,ONGC.NS,44.61149517,45.81721333,41.53022168,41.86514282,-0.1283121877,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-03-13,2020,ONGC.NS,39.78862337,44.87942252,33.49210636,44.1425972,0.05439977563,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-03-16,2020,ONGC.NS,42.53497827,43.67370793,40.19053065,40.291008,-0.08725334365,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-03-17,2020,ONGC.NS,40.92735421,42.20005531,39.95608514,40.19052887,-0.002493835001,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-03-18,2020,ONGC.NS,41.26228103,58.14230858,38.51592887,45.64974976,0.135833517,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-03-19,2020,ONGC.NS,41.63069548,42.86990258,38.91783241,40.89386749,-0.1041820007,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-03-20,2020,ONGC.NS,42.23354619,49.83625597,42.03259406,48.46307755,0.1850940133,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-03-23,2020,ONGC.NS,43.64196314,47.13187986,43.17424109,43.46207047,-0.1031921069,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-03-24,2020,ONGC.NS,45.69273422,46.55621677,43.24619302,44.9731636,0.03476808913,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-03-25,2020,ONGC.NS,44.03771745,45.33294387,43.17423226,44.28956604,-0.0152001218,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-03-26,2020,ONGC.NS,44.50544518,47.20383521,42.92239189,46.59220123,0.05199046635,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-03-27,2020,ONGC.NS,47.49166816,47.49166816,45.18904127,46.37633133,-0.004633176752,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-03-30,2020,ONGC.NS,43.92978873,47.23981545,43.24619605,45.58480072,-0.01706755551,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-03-31,2020,ONGC.NS,46.77208989,50.11809434,45.72871195,49.14667511,0.07813732502,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-04-01,2020,ONGC.NS,48.21123473,48.39112739,46.84404936,47.31177139,-0.03733525641,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-04-03,2020,ONGC.NS,49.65037471,51.08951601,47.85144809,50.26200867,0.06235736239,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-04-07,2020,ONGC.NS,51.23342975,53.5360592,50.51385907,52.45670319,0.0436650778,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-04-08,2020,ONGC.NS,52.09692009,54.93922218,51.08952001,53.57203674,0.02126198349,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-04-09,2020,ONGC.NS,54.68735137,55.87464365,54.68735137,55.6227951,0.03828038817,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-04-13,2020,ONGC.NS,56.70217435,56.70217435,52.27681337,54.00378418,-0.02910696815,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-04-15,2020,ONGC.NS,54.03974272,55.01116178,52.88843103,53.50006485,-0.009327482092,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-04-16,2020,ONGC.NS,53.24823533,55.0471622,52.81649398,54.29161072,0.01479523193,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-04-17,2020,ONGC.NS,55.98259224,55.98259224,54.07572914,54.90323639,0.01126556503,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-04-20,2020,ONGC.NS,54.21964153,54.43551489,53.10431043,53.24822235,-0.03014419817,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-04-21,2020,ONGC.NS,50.15406647,50.90961776,48.35514004,49.90221786,-0.06283786272,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-04-22,2020,ONGC.NS,47.41970325,47.74350782,43.74989157,47.02393723,-0.05767841116,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
2020-04-23,2020,ONGC.NS,48.57101041,49.68634692,47.8874206,48.46307373,0.03060433877,6.623436776,7.548612779,79.45336915,31.45545096,93.13999939,ONGC,ENERGY,9.45,0.8,14.86,43.8,10.85
