Date,Year,Stock,open,high,low,close,Return,Inflation_%,GDP_Growth_%,NIFTY_Return_%,NIFTY_Volatility_%,USD_INR,Company,NC_Bn,CCG_%,TCV_Bn,AR_Bn,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
2016-12-26,2016,ONGC.NS,116.2552703373016,116.70939248705668,113.92410627290332,114.43878173828125,-0.02047148330290638,4.948216341,8.256305502,5.063340006,15.09251735,93.17500305,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2016-12-27,2016,ONGC.NS,115.0442556994543,115.58919847816533,113.65161286158087,115.22590637207031,0.006878128391730076,4.948216341,8.256305502,5.063340006,15.09251735,93.17500305,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2016-12-28,2016,ONGC.NS,114.74151648664402,116.31581011826361,114.59014245433974,114.98371124267578,-0.0021019155936380374,4.948216341,8.256305502,5.063340006,15.09251735,93.17500305,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2016-12-29,2016,ONGC.NS,115.04425645977948,117.31486678464356,115.01397980762054,116.01305389404297,0.008952073648020864,4.948216341,8.256305502,5.063340006,15.09251735,93.17500305,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2016-12-30,2016,ONGC.NS,116.67909324500678,117.07267124209741,115.1956296907717,115.86167907714844,-0.0013048084833003903,4.948216341,8.256305502,5.063340006,15.09251735,93.17500305,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-01-02,2017,ONGC.NS,116.13413722332753,116.860730591614,115.86166586511209,116.40660858154297,0.004703276430437997,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-01-03,2017,ONGC.NS,117.1029797741212,117.31490717305765,115.74061311017601,116.55803680419922,0.0013008558921305813,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-01-04,2017,ONGC.NS,117.16351380375991,119.13137643870678,116.31582282589983,117.9506607055664,0.011947901144788498,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-01-05,2017,ONGC.NS,118.25338850043345,121.25059230509142,118.25338850043345,120.88729095458984,0.024897107243459837,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-01-06,2017,ONGC.NS,121.09920985011884,125.30740554458318,121.09920985011884,122.64322662353516,0.014525395143521802,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-01-09,2017,ONGC.NS,123.4909372231341,124.09643336959628,119.34329416335095,119.88823699951172,-0.022463447023292504,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-01-10,2017,ONGC.NS,120.43314639124289,122.91568359798944,119.70655306509171,120.16067504882812,0.0022724335275488006,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-01-11,2017,ONGC.NS,120.2515210670512,121.09921185437717,119.46437434217042,119.6762924194336,-0.004031124402369524,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-01-12,2017,ONGC.NS,120.19098652906254,122.1285723733911,120.19098652906254,120.8267593383789,0.009613156421267144,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-01-13,2017,ONGC.NS,122.91567855333643,123.49089786130091,121.12946733844255,121.88633728027344,0.008769398001705397,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-01-16,2017,ONGC.NS,121.70473517097305,122.18913397470516,119.91852324390342,120.10017395019531,-0.014654335916017391,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-01-17,2017,ONGC.NS,120.49374287828539,120.88731170961927,116.86076570607578,117.9506607055664,-0.01789766970296225,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-01-18,2017,ONGC.NS,118.37449663335627,120.1304317624414,117.31487837704745,119.88823699951172,0.01642700670225139,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-01-19,2017,ONGC.NS,119.79742590432278,121.97720666334752,119.19192970918168,121.6139144897461,0.014394051772079974,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-01-20,2017,ONGC.NS,121.61389128741344,122.31020808332212,118.34420691398107,119.4643783569336,-0.01767508382434102,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-01-23,2017,ONGC.NS,119.46439652729615,122.1891293000159,119.46439652729615,121.03868103027344,0.013178009168860028,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-01-24,2017,ONGC.NS,121.79554303143314,122.43131581668769,120.70565738715418,122.06802368164062,0.00850424544125472,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-01-25,2017,ONGC.NS,122.27991264970595,124.55052259952396,122.27991264970595,124.06612396240234,0.016368744413957748,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-01-27,2017,ONGC.NS,124.73220355120148,125.94319581868886,123.00653587437682,123.82395935058594,-0.001951899552288694,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-01-30,2017,ONGC.NS,123.8239363713429,124.39915574382265,121.5836029400798,122.21937561035156,-0.01295858853690246,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-01-31,2017,ONGC.NS,127.15417034262478,128.24406507910314,121.70470589936943,122.64322662353516,0.0034679526962637652,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-02-01,2017,ONGC.NS,122.91570490690499,124.12669707347548,120.79646861540664,121.2203140258789,-0.011602047963268358,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-02-02,2017,ONGC.NS,121.70473522336177,123.82397190635562,121.34143381062161,121.6139144897461,0.00324698436091464,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-02-03,2017,ONGC.NS,122.12858352154845,123.03682783515313,121.43226657677376,121.6744613647461,0.0004978614104647061,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-02-06,2017,ONGC.NS,122.79462353107296,122.82490018700791,120.34236222655329,120.49373626708984,-0.009703968149213926,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-02-07,2017,ONGC.NS,121.25923324467763,122.17786379956155,117.98278052767435,118.380859375,-0.017535159565526093,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-02-08,2017,ONGC.NS,118.80957046350458,120.03441139611803,117.92156265631877,119.05453491210938,0.005690747141607888,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-02-09,2017,ONGC.NS,119.69756870867776,120.1568840217155,117.86030745652677,118.13589477539062,-0.007716128893342278,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-02-10,2017,ONGC.NS,118.80960395226681,119.6976120097547,118.25842911514947,118.59525299072266,0.003888388166910728,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-02-13,2017,ONGC.NS,118.99328719220222,119.11576940489374,116.84981576332238,117.73782348632812,-0.0072298804781132375,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-02-14,2017,ONGC.NS,118.1971592297937,120.15690300609543,117.49287937644625,119.85069274902344,0.017945543752476922,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-02-15,2017,ONGC.NS,119.97314727760424,121.13675159264504,118.90141162534715,119.39134979248047,-0.003832626629074798,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-02-16,2017,ONGC.NS,120.06503716070529,120.2181422809447,118.65646818554372,118.87081909179688,-0.004359869467832955,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-02-17,2017,ONGC.NS,119.4219909298113,119.5444731541137,118.50336023035122,119.05453491210938,0.0015455081551227767,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-02-20,2017,ONGC.NS,119.2382797093699,120.15691053817059,117.73785122462132,119.6057357788086,0.004629818319026091,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-02-21,2017,ONGC.NS,119.88130502883035,120.49372548874776,119.11577945393361,120.18751525878906,0.004864143648230845,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-02-22,2017,ONGC.NS,121.25924159140116,121.56545179744005,119.48322613429315,119.78943634033203,-0.003312148667021564,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-02-23,2017,ONGC.NS,119.9731627862297,121.01428503026871,119.02391856164452,120.03440856933594,0.002045023638878485,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-02-27,2017,ONGC.NS,120.64685040798648,121.2592709684331,118.68710648351649,119.23828125,-0.006632492539637602,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-02-28,2017,ONGC.NS,120.70808358391587,120.83056581424248,117.98280489897425,118.53398895263672,-0.005906595515970503,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-03-01,2017,ONGC.NS,120.46309740156323,120.46309740156323,118.4421081020364,118.71770477294922,0.0015498999226788435,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-03-02,2017,ONGC.NS,119.29952222669422,119.36075867338849,117.67660220016585,118.01343536376953,-0.00593230310952042,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-03-03,2017,ONGC.NS,117.79906790308074,118.50334762650944,117.3397526022028,118.2277603149414,0.0018161063654424936,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-03-06,2017,ONGC.NS,118.5033828569476,119.26890858599764,118.19717256532758,118.6871109008789,0.00388530227345818,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-03-07,2017,ONGC.NS,118.80953767576936,120.61617568383939,118.50332752712048,120.27934265136719,0.01341537205179777,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-03-08,2017,ONGC.NS,120.6468315454176,120.76931376939818,117.76845723029805,118.1665267944336,-0.01756590791369428,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-03-09,2017,ONGC.NS,117.2785430482918,117.40102529739858,115.80873736941722,116.14556121826172,-0.017102690846517055,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-03-10,2017,ONGC.NS,116.17615538591818,117.86031159282862,115.31877050940876,117.33975982666016,0.010281913453018543,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-03-14,2017,ONGC.NS,119.17702600461863,119.17702600461863,117.278518828742,117.52348327636719,0.001565739097970198,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-03-15,2017,ONGC.NS,117.15603021494047,118.16652018727304,116.66609200161788,116.78857421875,-0.006253295402153691,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-03-16,2017,ONGC.NS,118.19716013892021,118.56461618815112,117.12542423092482,117.4622573852539,0.005768399614521025,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-03-17,2017,ONGC.NS,117.58473478618421,117.82969924573737,116.02306065834617,116.35989379882812,-0.009384832293919176,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-03-20,2017,ONGC.NS,116.39050915552015,117.40099916673586,116.17615825869522,116.88044738769531,0.004473651288880998,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-03-21,2017,ONGC.NS,116.97233291822823,119.08518208889136,116.97233291822823,118.84021759033203,0.016767305793552456,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-03-22,2017,ONGC.NS,117.89097595214844,118.74836113024503,116.97234497070312,117.89097595214844,-0.007987545440684363,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-03-23,2017,ONGC.NS,118.53399807554237,119.11579572296787,118.04405977173295,118.56462097167969,0.005714135573910983,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-03-24,2017,ONGC.NS,118.41150042479654,118.44211397215369,117.18665949708122,117.52348327636719,-0.008781183516465507,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-03-27,2017,ONGC.NS,117.46225090468266,117.58473313273693,115.44126143500475,115.68622589111328,-0.015633108669298235,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-03-28,2017,ONGC.NS,116.17614367099266,116.35987165308778,114.09391812669685,114.46136474609375,-0.0105877872286404,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-03-29,2017,ONGC.NS,115.07380963717179,115.19630121452492,114.15517887579534,114.49201202392578,0.0002677521616138989,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-03-30,2017,ONGC.NS,114.55326050004905,115.28816325743213,112.07295551718502,112.62413024902344,-0.016314516112373,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-03-31,2017,ONGC.NS,113.23652948995145,114.09392366642761,112.80783707411028,113.29777526855469,0.0059813560206125604,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-04-03,2017,ONGC.NS,113.42027893381741,114.12456814179191,113.17531446265838,113.78773498535156,0.004324530783022862,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-04-05,2017,ONGC.NS,114.12456213217727,114.33890369695567,113.14468560954867,114.06331634521484,0.0024218898451469073,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-04-06,2017,ONGC.NS,113.91021290952925,115.1962996964259,113.42027464095932,114.85946655273438,0.0069798970697114715,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-04-07,2017,ONGC.NS,114.98193796041392,115.4106304007615,113.69585129457677,114.15516662597656,-0.0061318404820769334,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-04-10,2017,ONGC.NS,114.70635980013725,114.98194715204866,114.03269352231374,114.18579864501953,0.0002683366854812075,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-04-11,2017,ONGC.NS,114.89006202592093,115.37999083276459,114.43074676091024,115.04316711425781,0.007508538534670706,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-04-12,2017,ONGC.NS,115.16566906176912,115.56373862177911,113.75710013860407,114.33889770507812,-0.006121783908124012,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-04-13,2017,ONGC.NS,114.52263143427743,114.70635944992245,112.89972087646906,113.17530822753906,-0.010176672164011857,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-04-17,2017,ONGC.NS,113.54276849645318,113.54276849645318,111.76675260395268,112.13420867919922,-0.009198999009984665,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-04-18,2017,ONGC.NS,112.2873276494242,112.93036184310955,110.54192509422799,110.81751251220703,-0.011742145260587478,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-04-19,2017,ONGC.NS,110.84810917436252,111.42990677344574,109.74575041858664,110.14382934570312,-0.0060792121320147885,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-04-20,2017,ONGC.NS,110.94000234131508,112.31794887003866,109.31709127873759,109.6845474243164,-0.00416983796654824,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-04-21,2017,ONGC.NS,110.29693460921227,111.49115270249102,110.05196080495308,110.3887939453125,0.006420653934703369,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-04-24,2017,ONGC.NS,110.54191295939194,111.58302606013332,110.54191295939194,111.12371063232422,0.006657529815714769,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-04-25,2017,ONGC.NS,111.70547913592026,111.73610202540365,110.51126120441859,111.15430450439453,0.00027531362925370395,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-04-26,2017,ONGC.NS,111.21554370840288,111.33802591430158,110.11318516572796,110.29691314697266,-0.0077135236574484844,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-04-27,2017,ONGC.NS,110.66441490452995,110.7256607103924,109.19460901181064,109.6845474243164,-0.00555197516579875,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-04-28,2017,ONGC.NS,110.23566178933449,114.61446350582702,109.8682058454529,114.24701690673828,0.041596283064121,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-05-02,2017,ONGC.NS,115.1350502802494,118.74832737559458,114.9206993742565,117.82969665527344,0.03135906604423422,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-05-03,2017,ONGC.NS,118.77895453090903,119.26889280162058,116.75796500472099,117.03356170654297,-0.006756657882771799,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-05-04,2017,ONGC.NS,117.58473313273693,117.86032048205779,115.38001564858011,115.68622589111328,-0.011512388376319627,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-05-05,2017,ONGC.NS,115.44127138752118,115.50251717922599,111.61364302586597,112.56289672851562,-0.026998280379009088,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-05-08,2017,ONGC.NS,113.05281565912276,115.25752361083963,112.68535966143952,113.87957763671875,0.011697290550177986,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-05-09,2017,ONGC.NS,114.46137969551458,114.98194082197396,113.6039947934816,113.97145080566406,0.0008067571978391808,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-05-10,2017,ONGC.NS,114.49201065209739,115.41064140246692,113.66524858364194,115.10443115234375,0.009940913611879543,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-05-11,2017,ONGC.NS,115.80871166924662,116.51299145391489,112.13418894271054,112.44039916992188,-0.023144478068754415,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-05-12,2017,ONGC.NS,113.14467920429773,114.15516921840747,112.68536386246701,113.20592498779297,0.00680828086277252,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-05-15,2017,ONGC.NS,114.7063552201894,115.31877568656009,114.00206607698627,114.36952209472656,0.010278588395961297,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-05-16,2017,ONGC.NS,114.79820196588865,114.82882485480867,113.05280943497178,113.38963317871094,-0.008567745130595439,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-05-17,2017,ONGC.NS,113.4202619517824,114.30826970776997,112.62411352252678,112.99156951904297,-0.0035105824801513474,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-05-18,2017,ONGC.NS,112.93032921747435,112.93032921747435,110.5418931586133,110.78685760498047,-0.01951218062946658,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-05-19,2017,ONGC.NS,111.39929165858858,111.85860706016847,109.71513518612903,110.26631927490234,-0.00469855668200414,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-05-22,2017,ONGC.NS,110.87874113375685,111.21557430122826,108.15347158748074,108.49029541015625,-0.016106675877321397,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-05-23,2017,ONGC.NS,108.94961053316058,108.94961053316058,106.3774461292781,106.95924377441406,-0.014112337236744765,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-05-24,2017,ONGC.NS,106.74488979679691,107.93910784441445,105.88749553186513,106.37743377685547,-0.005439548532950367,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-05-25,2017,ONGC.NS,107.0510787110489,107.57163040003,106.25493038960339,106.65299987792969,0.0025904563711536266,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-05-26,2017,ONGC.NS,106.98983790029892,108.70461682337276,106.74487348762837,107.63288116455078,0.009187564229254042,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-05-29,2017,ONGC.NS,106.86735569396365,108.5821346170375,104.84636658265495,107.63288116455078,0.0,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-05-30,2017,ONGC.NS,107.23481999954237,109.83760680200899,106.00997915132278,109.40890502929688,0.0165007555825889,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-05-31,2017,ONGC.NS,109.34768352656702,109.34768352656702,107.3266939820543,108.39842987060547,-0.009235767037617526,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-06-01,2017,ONGC.NS,108.3371882888558,108.3371882888558,105.70378747913483,106.56117248535156,-0.016949114368603246,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-06-02,2017,ONGC.NS,107.11234722580579,107.44918038710368,106.00999774489733,106.56117248535156,0.0,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-06-05,2017,ONGC.NS,106.77549637541053,109.31703719984247,106.6223912812931,107.63288116455078,0.010057215533608499,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-06-06,2017,ONGC.NS,107.78599603582973,107.78599603582973,104.78513965684077,104.99948120117188,-0.024466500709508288,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
2017-06-07,2017,ONGC.NS,105.03010262810353,106.56115368682224,105.03010262810353,105.36693572998047,0.0034995842322742554,4.443521404,7.355078423,35.15973534,9.045418548,93.16000366,ONGC,9.45,0.8,14.86,43.8,10.85,,,,,,,,
